track_id,name,album,artist_name,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Oops!... I Did It Again,Britney Spears,81,dance pop,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,4
34xZFT7artr3SGqgSoR88L,Complicated,Let Go,Avril Lavigne,0,canadian pop,0.582,0.758,5,-5.951,1,0.0464,0.0615,8.41e-06,0.309,0.413,77.982,244507,4
4fixebDZAVToLbUCuEloa2,Womanizer,Circus (Deluxe Version),Britney Spears,78,dance pop,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,224400,4
14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,One Of The Boys,Katy Perry,75,pop,0.702,0.76,5,-3.174,1,0.0684,0.00226,0.0,0.132,0.696,129.996,179640,4
5imShWWzwqfAJ9gXFpGAQh,Waiting On the World to Change,Continuum,John Mayer,74,neo mellow,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,201173,4
4WkOdYTTcPa7WefKMK1iYL,Untouched,Untouched - Lost Tracks EP,The Veronicas,40,australian pop,0.557,0.817,6,-3.721,0,0.238,0.0169,0.0215,0.139,0.508,177.001,254360,4
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,Oracular Spectacular,MGMT,81,alternative rock,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,229640,3
59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),B.o.B Presents: The Adventures of Bobby Ray,B.o.B,77,atl hip hop,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,268320,4
6LoQHIo74tOzQ8EsLEkhgF,Come & Get It,Stars Dance (Bonus Track Version),Selena Gomez,70,pop,0.545,0.787,7,-4.095,0,0.0521,0.00999,0.000201,0.0809,0.574,80.158,231987,4
2AYEOC02WLhUiOoaig2SEH,Out of My League,More Than Just a Dream (Deluxe Edition),Fitz and The Tantrums,77,la indie,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386,4
1OaQ3wMM2Q3MaQDXbKOEFP,Feels Great (feat. Fetty Wap & CVBZ),Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,27,edm,0.53,0.81,0,-3.726,1,0.0547,0.0477,0.0,0.127,0.255,90.03,193569,4
3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,79,emo,0.46,0.892,10,-5.046,0,0.0619,0.0051,0.0,0.106,0.59,154.844,203507,4
0DiDStADDVh3SvAsoJAFMk,Only Human,Happiness Begins,Jonas Brothers,71,boy band,0.795,0.496,0,-5.883,1,0.0721,0.107,0.0,0.0645,0.873,94.01,183000,4
20X9OeC606XNwEtDBOym5u,Love Drunk,Love Drunk,BOYS LIKE GIRLS,63,neon pop punk,0.44,0.976,10,-3.17,1,0.141,0.00177,3.39e-06,0.16,0.412,150.005,226707,4
3OT3Kg4jyVkdZm4Ncz6JgX,Poker Face,The Fame Monster (Deluxe),Lady Gaga,0,art pop,0.848,0.828,8,-4.557,0,0.0714,0.136,1.35e-06,0.114,0.794,119.0,237213,4
4p3WcdhfXbDDX0fcxp0wr1,Circus,Circus,Britney Spears,0,dance pop,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,4
123NAAjn1RMY2WeoZH8pVN,Whatcha Say,Whatcha Say,Jason Derulo,0,dance pop,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,221253,4
4VrWlk8IQxevMvERoX08iC,Chandelier,1000 Forms Of Fear,Sia,82,australian dance,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120,5
2h1IPjP471JJRSShTHRUhi,Dangerous Woman,Dangerous Woman,Ariana Grande,0,pop,0.677,0.604,7,-5.32,1,0.0385,0.0612,0.0,0.353,0.297,134.052,235947,3
4iLqG9SeJSnt0cSPICSjxv,Attention,Attention,Charlie Puth,0,pop,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,211475,4
7zgqtptZvhf8GEmdsM2vp2,...Ready For It?,...Ready For It?,Taylor Swift,0,pop,0.615,0.779,2,-6.454,1,0.135,0.0665,0.0,0.155,0.453,160.0,208198,4
5ycnsnwRKaL85FRTI5V7p9,Come & Get It,For You,Selena Gomez,0,pop,0.553,0.813,7,-4.155,0,0.0458,0.00774,0.000203,0.0805,0.576,80.023,231413,4
1Oj6gVTwhWYXngPgU8oznO,Into You,Into You,Ariana Grande,0,pop,0.635,0.727,9,-5.88,1,0.104,0.0178,1.01e-06,0.154,0.342,108.004,244440,4
5Oku2oz35kTKVFIydi66nz,I Want It That Way,Millennium,Backstreet Boys,0,boy band,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,213307,4
5JLv62qFIS1DR3zGEcApRt,Wide Awake,Teenage Dream: The Complete Confection,Katy Perry,80,pop,0.515,0.683,5,-5.099,1,0.0371,0.0749,2.64e-06,0.392,0.572,159.878,220947,4
5lDriBxJd22IhOH9zTcFrV,Dirty Little Secret,Move Along,The All-American Rejects,72,alternative metal,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85,193653,4
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi,Demi Lovato,80,pop,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,210840,4
4r6eNCsrZnQWJzzvFh4nlg,Firework,Teenage Dream,Katy Perry,72,pop,0.638,0.831,8,-5.039,1,0.049,0.142,0.0,0.113,0.649,124.071,227893,4
7EQGXaVSyEDsCWKmUcfpLk,Die Young,Warrior (Expanded Edition),Kesha,80,dance pop,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,4
2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,Whatever,Hot Chelle Rae,70,dance rock,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,200467,4
62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye,No Strings Attached,*NSYNC,76,boy band,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400,4
1YaVmBh7EAeR54FIjuFcb5,Naturally,Kiss & Tell,Selena Gomez & The Scene,63,pop,0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,202587,4
3cHyrEgdyYRjgJKSOiOtcS,Timber,Global Warming: Meltdown (Deluxe Version),Pitbull,84,dance pop,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160,4
5jrdCoLpJSvHHorevXBATy,Dark Horse,PRISM (Deluxe),Katy Perry,76,pop,0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,0.353,131.934,215672,4
11dxtPJKR4E0wlSr0A0t47,Potential Breakup Song,Insomniatic,Aly & AJ,65,dance pop,0.572,0.89,6,-4.139,0,0.039,0.00082,0.00937,0.564,0.765,158.038,219773,4
6PAL3nzEgroNOMurJAjpFX,Falling Down,Kiss & Tell,Selena Gomez & The Scene,44,pop,0.58,0.898,0,-3.517,1,0.0832,0.000146,7.87e-06,0.359,0.805,140.016,184680,4
2oENJa1T33GJ0w8dC167G4,Fire Burning,Tomorrow,Sean Kingston,73,dance pop,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,239987,4
6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,Title (Deluxe),Meghan Trainor,70,hip pop,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667,4
1KGi9sZVMeszgZOWivFpxs,No Scrubs,Fanmail,TLC,84,atl hip hop,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400,4
4G8gkOterJn0Ywt6uhqbhp,Radioactive,Night Visions,Imagine Dragons,73,modern rock,0.448,0.784,9,-3.686,1,0.0625,0.0999,0.000108,0.668,0.237,136.239,186813,4
3ZPKocroJIcnHGcnJVlLKD,Africa,Weezer (Teal Album),Weezer,57,alternative rock,0.534,0.784,8,-3.59,1,0.0339,0.205,0.00579,0.106,0.6,92.147,238627,4
2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,No Strings Attached,*NSYNC,71,boy band,0.636,0.873,0,-4.672,0,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,192427,4
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Never Trust a Happy Song,GROUPLOVE,80,indie rock,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,218013,4
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Laundry Service,Shakira,79,colombian pop,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,196160,4
0mUyMawtxj1CJ76kn9gIZK,Bad Day,Daniel Powter,Daniel Powter,75,canadian pop,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,233640,4
2GvwMVtGoV6eRrr1DN16kI,Camouflage,Past The Past,Jess Moskaluke,20,canadian contemporary country,0.469,0.824,4,-4.761,1,0.0413,0.125,0.0,0.0945,0.524,169.922,167293,4
